"Date","BAC","C","JPM","WFC","GS","MS","AXP","COF","USB","FITB","XOM","CVX","COP","EOG","OXY","SLB","HAL","BKR","MRO","XEC"
2019-04-30,30.5799999237061,70.6999969482422,116.050003051758,48.4099998474121,205.919998168945,48.25,117.230003356934,92.8300018310547,53.3199996948242,28.8199996948242,80.2799987792969,120.059997558594,63.1199989318848,96.0500030517578,58.8800010681152,42.6800003051758,28.3299999237061,24.0200004577637,17.0400009155273,68.6600036621094
2019-05-01,30.2600002288818,69.9599990844727,115.160003662109,48.2299995422363,204.729995727539,47.5699996948242,117.019996643066,92.5800018310547,53.1100006103516,28.5,78.6699981689453,117.809997558594,62.6699981689453,91.8899993896484,57.4799995422363,41.3699989318848,27.5900001525879,23.5499992370605,16.5300006866455,66.879997253418
2019-05-02,30.5,70.3600006103516,115.410003662109,48.2999992370605,204.990005493164,47.810001373291,117.25,92.9199981689453,53.1800003051758,28.8299999237061,77.2900009155273,116.379997253418,61.2900009155273,89.1699981689453,57.3499984741211,41.1199989318848,27.7399997711182,23.5200004577637,15.5200004577637,65.4000015258789
2019-05-03,30.7099990844727,70.6699981689453,116.120002746582,48.6500015258789,207.520004272461,48.060001373291,119.349998474121,94.2600021362305,53.4799995422363,28.9799995422363,77.4700012207031,117.269996643066,62.0099983215332,90.9000015258789,57.9500007629395,41.2799987792969,27.7700004577637,24.1299991607666,15.6800003051758,66.8300018310547
2019-05-06,30.4699993133545,70.4100036621094,115.089996337891,48.4300003051758,206.429992675781,47.7099990844727,119.339996337891,93.6100006103516,53.3400001525879,28.7999992370605,77.129997253418,118.400001525879,61.8800010681152,91.2399978637695,58.7700004577637,41.2400016784668,27.6299991607666,23.9400005340576,15.7700004577637,67.0400009155273
2019-05-07,29.9200000762939,68.1600036621094,113.209999084473,47.1699981689453,202.630004882812,46.7099990844727,118.220001220703,91.5999984741211,52.560001373291,28.0799999237061,76.7200012207031,118.269996643066,61,91.7799987792969,59.689998626709,40.5999984741211,26.9400005340576,23.2099990844727,15.5100002288818,66.0199966430664
2019-05-08,29.7999992370605,68.2200012207031,112.610000610352,47,200.949996948242,46.5299987792969,117.48999786377,90.2200012207031,52.2200012207031,27.7399997711182,76.8399963378906,117.5,61.4300003051758,94.0299987792969,60.2099990844727,40.2700004577637,26.5,22.9500007629395,15.5600004196167,67.2900009155273
2019-05-09,29.7099990844727,67.629997253418,112.519996643066,46.7400016784668,201.630004882812,46.4500007629395,117.26000213623,90.1999969482422,52.1199989318848,27.8299999237061,76.7699966430664,121.190002441406,61.5400009155273,94.2399978637695,56.3300018310547,40.2700004577637,25.9899997711182,22.6100006103516,15.2700004577637,67.4599990844727
2019-05-10,29.5799999237061,67.9000015258789,112.51000213623,47.1500015258789,202.050003051758,46.3400001525879,118.459999084473,90.3899993896484,52.1699981689453,28.0300006866455,76.5599975585938,121.98999786377,61.9199981689453,95,54.9700012207031,39.560001373291,25.3600006103516,22.3199996948242,15.2600002288818,67.7799987792969
2019-05-13,28.25,64.379997253418,109.449996948242,46.3300018310547,194.970001220703,44.1800003051758,115.900001525879,87.5400009155273,50.810001373291,27.0799999237061,75.7099990844727,120.440002441406,61.189998626709,93.5,54.1699981689453,38.1599998474121,24.6499996185303,21.7399997711182,15.0299997329712,66.0899963378906
2019-05-14,28.6200008392334,65.2600021362305,110.319999694824,46.4900016784668,196.279998779297,44.0099983215332,117.01000213623,89.2600021362305,51.0499992370605,27.3799991607666,75.8099975585938,121.639999389648,62.3199996948242,94.3399963378906,54.5499992370605,39,25.4300003051758,22.2800006866455,15.460000038147,67.5
2019-05-15,28.2900009155273,64.870002746582,109.900001525879,45.8400001525879,196.399993896484,43.9000015258789,117.660003662109,89.379997253418,50.7900009155273,27,76.370002746582,122.139999389648,62.0400009155273,94.3600006103516,54.25,39.3300018310547,25.5900001525879,22.7399997711182,15.4300003051758,68.0100021362305
2019-05-16,28.5900001525879,65.9800033569336,111.309997558594,45.9000015258789,199.139999389648,44.2799987792969,119.839996337891,90.9800033569336,51.5,27.2399997711182,76.3600006103516,120.800003051758,62.5699996948242,95.1800003051758,53.75,39.8600006103516,25.8799991607666,22.9799995422363,15.710000038147,69.25
